Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
296760485,"May 2, 2015, 2:26:12 PM",Pre-run MTB: Crack the seat. Shit.,Ride,,2839,13.02,18,FALSE,Highball,activities/335732732.fit.gz
296761470,"May 2, 2015, 3:24:30 PM",Trail run...cruising aerobic pace,Run,,4187,13.07,,FALSE,,activities/296761470.gpx
297496641,"May 3, 2015, 2:42:44 PM",Inaugural ride on Dimond.  It's FAST,Ride,,8698,57.69,58,FALSE,,activities/336600471.fit.gz
297498981,"May 3, 2015, 4:00:00 PM",Swim with Kathy & Sara,Swim,,2700,"2,377",,FALSE,,
297607501,"May 3, 2015, 7:54:32 PM",Looking for flow to practice on MTB.  No dice.,Ride,,2067,11.28,11,FALSE,Highball,activities/336736244.fit.gz
297608180,"May 3, 2015, 8:36:26 PM",Building 5k Transition Run,Run,,1232,5,,FALSE,,activities/297608180.gpx
298775569,"May 5, 2015, 5:37:22 PM",3 x Big Ring Hill Repeats on Military Rd. #EFingNailedIt,Ride,,3837,29.61,30,FALSE,Kestrel Legend,activities/338091498.tcx.gz
298971810,"May 6, 2015, 2:00:00 AM",Masters; 50m Long Course pool separates the men from the boys.  12x100 on 1:35,Swim,,3600,"2,800",,FALSE,,
299288290,"May 6, 2015, 2:15:08 PM",Working on my MTB craft,Ride,,6135,22.24,24,FALSE,Highball,activities/338665278.tcx.gz
299492402,"May 6, 2015, 9:44:26 PM",Shakeout Run: wu + 2x10' building efforts + gradual cd ,Run,,1974,7.43,,FALSE,,activities/299492402.gpx
300226817,"May 7, 2015, 6:37:27 PM",Late lunch ride. Working on technical MTB skills. Success!,Ride,,3553,14.74,18,FALSE,Highball,activities/339714642.tcx.gz
300228061,"May 8, 2015, 2:30:00 AM",Long Course Masters post massage,Swim,,2400,"2,000",,FALSE,,
301385738,"May 9, 2015, 4:00:37 PM",Pre-run MTB...hitting all that Lorton has to offer,Ride,,4216,13.7,17,FALSE,Highball,activities/341047083.tcx.gz
301387074,"May 9, 2015, 5:28:56 PM",Long Trail Transition Run: 3x(2 mile descending + 1-2' rest) + CD,Run,,3265,10.46,100,FALSE,,activities/341048597.tcx.gz
301389402,"May 9, 2015, 4:00:00 PM",50 meter pools build my lats and crush my ego,Swim,,2400,"2,200",,FALSE,,
302148728,"May 10, 2015, 8:25:46 PM",Endurance ride on MTB,Ride,,7663,42,44,FALSE,Highball,activities/341917001.tcx.gz
302746068,"May 11, 2015, 11:04:50 PM",Race week tune-up MTB,Ride,,2902,18.94,18,FALSE,Highball,activities/342587065.tcx.gz
303660580,"May 13, 2015, 12:32:25 PM",Pre 'Bama departure run.  Need to eat more,Run,,1644,5.63,,FALSE,,activities/303660580.gpx
303661944,"May 13, 2015, 12:40:02 PM",Long course meters shake out swim: MS 4x100 on 1:30,Swim,,1500,"1,448",,FALSE,,
304758314,"May 14, 2015, 7:59:02 PM",Pre-ride Xterra Southeast Championships. It's for real.,Ride,,7464,30.71,,FALSE,Highball,activities/344841067.gpx.gz
305165768,"May 15, 2015, 3:01:56 PM","Openers: ride the run course & first rooty, twisty section",Ride,,2509,11.66,,FALSE,Highball,activities/345306288.fit.gz
305170765,"May 15, 2015, 5:30:00 PM",OWS in Oak Mountain Lake...pre-race openers,Swim,,600,650,,FALSE,,
305978621,"May 16, 2015, 1:48:35 PM",USAT Off Road Nationals Bike,Ride,,6124,29.68,,FALSE,Highball,activities/346229690.fit.gz
306779004,"May 17, 2015, 11:11:33 PM",Took the bike for a walk after 8 hours in the car,Ride,,3164,24.49,17,FALSE,Kestrel Legend,activities/347148973.fit.gz
307331134,"May 18, 2015, 8:53:20 PM",Avg HR < 100 + Tstorm + DOMS = Get off the bike ASAP!,Ride,,3526,19,10,FALSE,Kestrel Legend,activities/347768218.tcx.gz
307864927,"May 19, 2015, 9:54:03 PM",Recovery Run from Metro ,Run,,1258,4.36,,FALSE,,activities/307864927.gpx
308189242,"May 20, 2015, 1:48:59 PM",Shakeout Run w 1 effort...I think we're baaack!,Run,,1886,6.94,,FALSE,,activities/308189242.gpx
308344488,"May 20, 2015, 2:00:00 AM",Masters Recovery Swim,Swim,,2400,"2,100",,FALSE,,
308569854,"May 20, 2015, 11:21:47 PM",Flipping over the handle bars with Titus,Ride,,3773,12.21,15,FALSE,Highball,activities/349147825.gpx.gz
309098881,"May 21, 2015, 8:16:27 PM",Running Military Rd Hils Between Raindrops,Run,,2987,10.14,,FALSE,,activities/309098881.gpx
309687187,"May 22, 2015, 9:05:54 PM",Windy...perfect for Dimond.  3x10' Vienna TT Efforts,Ride,,5094,43.41,54,FALSE,,activities/350399348.fit.gz
310376187,"May 23, 2015, 10:02:24 PM",Negative Split Beach Run (95% Soft Sand),Run,,2504,8.27,,FALSE,,activities/310376187.gpx
310902406,"May 24, 2015, 12:12:24 PM",Dimond does Cape May,Ride,,12438,85.78,60,FALSE,,activities/351788431.fit.gz
310905221,"May 24, 2015, 6:30:00 PM",Hard Transition run to Harpoon Henry's,Run,,750,0,,FALSE,,
310906644,"May 23, 2015, 2:30:00 AM",Strong Swim Long Course Meters,Swim,,2700,"2,500",,FALSE,,
311820663,"May 25, 2015, 6:25:01 PM",Joe Capen is a fast man,Ride,,7319,60.62,60,FALSE,,activities/352833487.fit.gz
311869191,"May 25, 2015, 8:38:29 PM","Being Joe's Rabbit for Transition Run: 50% soft sand, 50% road, 100% hard",Run,,2085,6.52,,,,activities/352887420.gpx.gz
312428362,"May 26, 2015, 5:44:04 PM",Recovery ride,Ride,,5832,18.77,10,FALSE,,activities/353514853.tcx.gz
312429092,"May 26, 2015, 1:32:32 PM",Easy splash in the ocean,Swim,,2370,736,,,,activities/353515689.tcx.gz
313271346,"May 27, 2015, 10:08:10 PM",Final voyage on Dimond...easy ride to shop. #NewBeginnings #FeltIA4,Ride,,1916,13.95,,FALSE,,activities/354453516.tcx.gz
314272943,"May 29, 2015, 5:29:30 PM",Hamstring still angry but I'm happy with new ride!,Ride,,3227,24.93,22,FALSE,Felt IA4,activities/355575134.fit.gz
314776888,"May 30, 2015, 1:48:48 PM",Short transition run to open up legs,Run,,301,1.14,4,,,activities/356141116.fit.gz
314776925,"May 30, 2015, 1:21:41 PM",Openers on the trail,Ride,,1215,10.8,9,FALSE,Felt IA4,activities/356141119.fit.gz
316344312,"Jun 1, 2015, 4:14:12 PM",Recovery ride to work,Ride,,3430,21.22,16,FALSE,Kestrel Legend,activities/357921970.fit.gz
316344334,"May 31, 2015, 1:17:44 PM",Rock Hall Sprint Bike,Ride,,2236,23.4,,FALSE,Felt IA4,activities/357921977.fit.gz
316349774,"May 31, 2015, 4:00:00 PM",Rock Hall Sprint Swim,Swim,,720,750,,FALSE,,
316350239,"May 31, 2015, 5:00:00 PM",Rock Hall Sprint Run,Run,,1200,4.98,,FALSE,,
316439829,"Jun 1, 2015, 9:21:32 PM",Racing the raindrops home,Ride,,3375,22.66,17,FALSE,Kestrel Legend,activities/358029105.fit.gz
317003084,"Jun 2, 2015, 3:11:08 PM",Recovery Run to Chiro...Dr Beck is the man,Run,,2137,6.91,,,,activities/358657582.gpx.gz
318583226,"Jun 5, 2015, 1:00:00 AM",Quick Hitter on the trainer,Ride,,1800,16.09,,FALSE,Felt IA4,
318583377,"Jun 5, 2015, 2:30:00 AM",Short long course session :),Swim,,2400,"2,000",,FALSE,,
318960910,"Jun 5, 2015, 3:28:46 PM",Run to High School,Run,,5339,3.87,,FALSE,,activities/318960910.gpx
319195022,"Jun 5, 2015, 9:22:57 PM",Short Transition Run with Le Pups,Run,,548,1.62,,,,activities/361232043.tcx.gz
319195052,"Jun 5, 2015, 8:25:29 PM",Getting in what I can on the bike,Ride,,3041,25.31,,FALSE,Felt IA4,activities/361232047.tcx.gz
319196587,"Jun 5, 2015, 7:00:00 PM",Swim consulting with athlete,Swim,,600,457,,FALSE,,
319834091,"Jun 6, 2015, 5:14:51 PM",2 cm seat post adjustment made all the difference,Ride,,8321,67.94,,FALSE,Felt IA4,activities/361908213.fit.gz
319837952,"Jun 6, 2015, 7:56:34 PM",Transition Run: Get faster each mile,Run,,1949,6.98,,FALSE,,activities/361912973.fit.gz
320838923,"Jun 7, 2015, 1:25:18 PM",Masters in Long Course Pool,Swim,,3240,"2,850",,,,activities/363048632.tcx.gz
320838926,"Jun 7, 2015, 8:53:17 PM",PM Run to visit athlete,Run,,5246,8.22,39,FALSE,,activities/363048635.tcx.gz
320838929,"Jun 7, 2015, 4:55:46 PM",Trail lTransition Run with Kathy,Run,,1265,3.63,17,FALSE,,activities/363048634.tcx.gz
320839389,"Jun 7, 2015, 7:00:00 PM",Lorton MTB - showing Kathy joys of Xterra,Ride,,2700,11.26,,FALSE,Highball,
322204556,"Jun 9, 2015, 5:08:50 PM",Lunch time swim,Swim,,2119,"1,829",,,,activities/364583758.tcx.gz
322204775,"Jun 9, 2015, 4:59:53 PM",Easy run to the pool,Run,,3412,2.01,,FALSE,,activities/364583992.tcx.gz
322633285,"Jun 10, 2015, 4:18:05 PM",Race week tune-up run,Run,,1617,5.72,,,,activities/365109908.gpx.gz
323356981,"Jun 10, 2015, 11:13:05 PM",Getting dialed in,Ride,,4539,30.67,24,FALSE,Felt IA4,activities/365908808.fit.gz
323578090,"Jun 11, 2015, 10:13:39 PM",TT Bikes aren't made to bunny hop,Ride,,2649,22.45,22,FALSE,Felt IA4,activities/366158541.tcx.gz
326248153,"Jun 15, 2015, 8:18:55 PM",Inspired by Edelstein...lot left in the legs from race,Run,,1370,4.98,22,FALSE,,activities/369185063.tcx.gz
326250957,"Jun 14, 2015, 12:17:59 PM",Escape the Cape Olympic Triathlon Bike,Ride,,3718,37.43,79,FALSE,Felt IA4,activities/369188302.fit.gz
328621315,"Jun 18, 2015, 7:47:59 PM",Dodging Hail Storm,Ride,,4923,28.83,21,FALSE,Kestrel Legend,activities/372025690.tcx.gz
328703678,"Jun 19, 2015, 12:52:37 PM",Easy ride to work,Ride,,2593,19.99,16,FALSE,Kestrel Legend,activities/372135777.tcx.gz
328704035,"Jun 17, 2015, 6:02:50 PM",Easy run to pool,Run,,3662,4.09,,FALSE,,activities/372136239.tcx.gz
328704452,"Jun 17, 2015, 6:50:00 PM",Recovery Swim,Swim,,1200,914,,FALSE,,
328711136,"Jun 16, 2015, 12:30:28 PM",recovery work commute,Ride,,36088,40.25,34,FALSE,Kestrel Legend,activities/372144842.tcx.gz
328794126,"Jun 19, 2015, 5:37:37 PM",Run to the pool,Run,,4776,3.54,16,FALSE,,activities/372256714.tcx.gz
328794490,"Jun 19, 2015, 5:49:51 PM","Mainset @ 80% of max effort: 600, 2x300, 6x100",Swim,,2554,"2,400",,,,activities/372257093.tcx.gz
328943947,"Jun 19, 2015, 10:22:18 PM",Fuel by cake and Fat Tire. Fun commute home!,Ride,,2640,21.35,19,FALSE,Kestrel Legend,activities/372436851.tcx.gz
329277229,"Jun 20, 2015, 1:28:49 PM",Meadowood MtB trail = titus's future playground,Ride,,5546,13.36,20,FALSE,Highball,activities/372814713.fit.gz
329574268,"Jun 20, 2015, 9:21:52 PM",Making room to see Chef Will,Run,,5804,16.1,,FALSE,,activities/373153704.fit.gz
330383789,"Jun 21, 2015, 11:38:54 PM",Transition Run: marathon shuffle -> normal stride,Run,,1265,4.03,,FALSE,,activities/374160697.fit.gz
330394989,"Jun 21, 2015, 6:48:55 PM",Neg Split Ride in Heat = 300+oz fluid consumed,Ride,,16149,120.63,,FALSE,Felt IA4,activities/374173036.fit.gz
330935203,"Jun 22, 2015, 5:44:45 PM",Recovery run to pool to work with athletes,Run,,18834,3.6,,FALSE,,activities/374785246.fit.gz
331996270,"Jun 24, 2015, 2:19:58 PM",15' shakeout + dynamic stretch + 15' good form,Run,,1938,6.48,,FALSE,,activities/375976585.fit.gz
332339732,"Jun 24, 2015, 10:12:20 PM",Warm-up MTB to Wakefield,Ride,,1903,12.52,11,FALSE,Highball,activities/376363456.fit.gz
332395962,"Jun 24, 2015, 11:00:36 PM",Wakefield Wednesday Mtb Race: Sport Class,Ride,,3325,15.16,38,FALSE,Highball,activities/376425784.fit.gz
332408004,"Jun 24, 2015, 8:41:55 PM",Active Recovery Swim,Swim,,1800,"1,609",,FALSE,,
332664904,"Jun 25, 2015, 12:30:19 PM",Feels great to help others w bike issues during morning commute,Ride,,2842,19.9,13,FALSE,Kestrel Legend,activities/376730304.fit.gz
333024645,"Jun 25, 2015, 9:46:32 PM",Commute home between the drops,Ride,,2772,20.54,15,FALSE,Kestrel Legend,activities/377136607.fit.gz
333294185,"Jun 13, 2015, 3:41:27 PM","06/13/2015 Lower Township, New Jersey",Ride,,1720,9.44,6,FALSE,,activities/377349146.fit.gz
333294254,"Jun 16, 2015, 9:44:37 PM","06/16/2015 Arlington, Virginia",Ride,,2839,20.22,18,FALSE,,activities/377349281.fit.gz
333294336,"Jun 12, 2015, 3:30:48 PM","06/12/2015 Arlington, Virginia",Run,,221,0.78,3,FALSE,,activities/377349312.fit.gz
333294367,"Jun 12, 2015, 3:34:31 PM","06/12/2015 Arlington, Virginia",Workout,,3097,0.36,0,FALSE,,activities/377349320.fit.gz
333294383,"Jun 12, 2015, 4:26:39 PM",6/12/2015,Swim,,1198,937,,FALSE,,activities/377349328.fit.gz
333294386,"Jun 12, 2015, 4:46:10 PM",6/12/2015,Workout,,475,0.77,1,FALSE,,activities/377349333.fit.gz
333294404,"Jun 12, 2015, 4:54:06 PM","06/12/2015 Arlington, Virginia",Run,,314,1.05,4,FALSE,,activities/377349337.fit.gz
333294698,"Jun 19, 2015, 6:43:33 PM","06/19/2015 Arlington, Virginia",Run,,819,2.51,12,FALSE,,activities/377349459.fit.gz
333294819,"Jun 7, 2015, 3:41:04 PM","06/07/2015 Lorton, Virginia",Ride,,3323,10.07,12,FALSE,,activities/377349517.fit.gz
333295122,"Jun 9, 2015, 5:52:05 PM","06/09/2015 Arlington, Virginia",Run,,280,1.03,,FALSE,,activities/377349652.fit.gz
333295309,"Jun 14, 2015, 11:51:05 AM","06/14/2015 Lower Township, New Jersey",Swim,,1469,"2,130",6,FALSE,,activities/377349728.fit.gz
333295317,"Jun 14, 2015, 12:15:50 PM","06/14/2015 Lower Township, New Jersey",Workout,,131,0.34,2,FALSE,,activities/377349736.fit.gz
333295329,"Jun 14, 2015, 12:15:50 PM","06/14/2015 Lower Township, New Jersey",Workout,,131,0.34,2,FALSE,,activities/377349735.fit.gz
333295333,"Jun 14, 2015, 1:20:43 PM","06/14/2015 Lower Township, New Jersey",Workout,,68,0.1,0,FALSE,,activities/377349739.fit.gz
333295342,"Jun 14, 2015, 1:21:57 PM","06/14/2015 Lower Township, New Jersey",Run,,2430,8.5,138,FALSE,,activities/377349740.fit.gz
333531180,"Jun 26, 2015, 5:18:32 PM",Waited too long...BONK! Finished at Chipotle ;),Run,,3200,9.84,46,FALSE,,activities/377707858.fit.gz
334374517,"Jun 27, 2015, 9:59:14 PM",Adverse Conditions Suit Me: rain + monster trail climb + 6 hr drive to CT,Run,,6680,21.08,118,FALSE,,activities/378666246.fit.gz
334375815,"Jun 26, 2015, 11:15:00 PM",Long course meter beating,Swim,,2100,"2,200",,FALSE,,
335162363,"Jun 28, 2015, 4:28:34 PM",2+ hours @ Ironman race watts,Ride,,8472,0.02,0,FALSE,Felt IA4,activities/379570846.tcx.gz
335162674,"Jun 28, 2015, 7:30:00 PM",distance missed by trainer,Ride,,7500,67.59,,FALSE,Felt IA4,
335567188,"Jun 29, 2015, 3:37:22 PM",Trying to spin the junk out of the legs,Ride,,3939,32.6,23,FALSE,Felt IA4,activities/380029493.fit.gz
335764199,"Jun 29, 2015, 8:49:13 PM",6/29/2015,Swim,,323,400,,FALSE,,activities/380252866.fit.gz
335764382,"Jun 29, 2015, 8:55:30 PM",Recovery swim with hypoxic set. Rocked 100 in 1:12 with only 6 breaths,Swim,,4050,"1,829",,FALSE,,activities/380253089.fit.gz
336527350,"Jun 30, 2015, 8:44:30 PM",Efforts above race power,Ride,,5656,52.72,43,FALSE,Felt IA4,activities/381109545.fit.gz
336528736,"Jun 30, 2015, 10:36:16 PM",Transition Run...Need to eat more in the AM,Run,,1207,4.31,19,FALSE,,activities/381111161.fit.gz
337016805,"Jul 1, 2015, 5:09:22 PM",Short swim...bummer,Swim,,1255,617,,FALSE,,activities/381659190.fit.gz
337174637,"Jul 1, 2015, 8:56:11 PM",Pizza scamper,Run,,1378,4.99,25,FALSE,,activities/381835910.fit.gz
337524723,"Jul 2, 2015, 12:15:07 PM",Ocean Swim with Lavallette lifeguards,Swim,,1918,"1,002",,FALSE,,activities/382229123.fit.gz
338214558,"Jul 3, 2015, 1:41:44 PM",Surfing at the Cove. Lots of dolphins!,Swim,,2795,938,,FALSE,,activities/383003853.fit.gz
338403903,"Jul 3, 2015, 5:58:48 PM",Pace 100s at von savage pool in wildwood,Swim,,3198,"2,263",,FALSE,,activities/383215926.fit.gz
338602807,"Jul 3, 2015, 9:04:14 PM",Watching ospreys hunt from deck.  Inspiration for eating some trainer watts,Ride,,3826,0.01,,FALSE,Felt IA4,activities/383441802.fit.gz
338603767,"Jul 3, 2015, 8:00:00 AM",trainer miles missed by garmin,Ride,,0,32.18,,FALSE,Felt IA4,
339094202,"Jul 4, 2015, 6:12:49 PM",Warm-up on TT bike. Drop run water bottles off,Ride,,2899,24.11,,FALSE,Felt IA4,activities/384005259.fit.gz
339164973,"Jul 4, 2015, 7:25:37 PM",Hokas hurt my calves. Cut long run short. Good learning,Run,"

",5815,16.25,,FALSE,,activities/384087009.fit.gz
339206464,"Jul 4, 2015, 10:18:56 PM",Lots paddling but still got to surf at dusk,Swim,,1820,842,,FALSE,,activities/384135711.fit.gz
339594533,"Jul 5, 2015, 1:19:35 PM",Quick Morning Surf Session,Swim,,1450,731,,FALSE,,activities/384583538.fit.gz
339777454,"Apr 4, 2014, 1:49:32 AM","04/03/2014 Fairfax, VA",Ride,,72,0.09,,FALSE,,activities/384792161.fit.gz
339777964,"Apr 9, 2014, 2:54:06 PM","04/09/2014 Vienna, Virginia",Ride,,5812,35.49,,FALSE,,activities/384792662.fit.gz
339991531,"Jul 5, 2015, 5:36:08 PM",Last 30 miles into the wind riding on 40 PSI #HateFlats!,Ride,,18857,132.08,95,FALSE,Felt IA4,activities/385037099.tcx.gz
340003541,"Jul 5, 2015, 11:16:22 PM",Transition Run to Harpoon Henry's...ahhh the bar!,Run,,1430,4.99,29,FALSE,,activities/385050653.fit.gz
340370596,"Jul 6, 2015, 4:08:15 PM",Recovery ride with Sara,Ride,,2755,14.04,8,FALSE,Felt IA4,activities/385465563.fit.gz
341084732,"Jul 7, 2015, 4:36:05 PM",Super tired & easy run to pool to work on Sean's stroke,Run,,4165,1.77,,FALSE,,activities/386271939.fit.gz
344045082,"Jul 11, 2015, 1:13:56 AM",Still flippin' sick!,Ride,,3157,0,19,FALSE,Felt IA4,activities/389657806.fit.gz
344123025,"Jul 11, 2015, 4:00:00 AM",trainer miles missed by garmin,Ride,,0,24.14,,FALSE,Felt IA4,
344123631,"Jul 11, 2015, 11:46:26 PM",Smooth transition run,Run,,1916,6.46,37,FALSE,,activities/389749938.tcx.gz
344124831,"Jul 11, 2015, 9:17:58 PM",Still sick...HR 10 beats too high & 4 empty water bottles confirms it,Ride,,7897,64.51,51,FALSE,Felt IA4,activities/389751305.tcx.gz
344529660,"Jul 12, 2015, 1:56:33 PM",First ride of the day: MTB to wake up the body,Ride,,3861,14.98,18,FALSE,Highball,activities/390217255.fit.gz
344852483,"Jul 12, 2015, 7:07:22 PM",Pedaling squares at the end...still on the mend. Bummer,Ride,,10314,80.75,71,FALSE,Felt IA4,activities/390591527.fit.gz
346035991,"Jul 14, 2015, 5:49:24 PM",Shaking out sinuses and legs. sniff.,Run,,1967,6.44,40,FALSE,,activities/391935568.fit.gz
346615907,"Jul 15, 2015, 2:42:56 PM",Easy commute to work,Ride,,2591,19.94,,FALSE,,activities/392594298.fit.gz
346960599,"Jul 15, 2015, 11:11:46 PM",Quick stop at Tri360 to say whut up on easy ride home,Ride,,3108,22.2,,FALSE,Kestrel Legend,activities/392984966.fit.gz
347338813,"Jul 16, 2015, 2:20:44 PM",2 x Building Cruise Intervals (12' & 14' duration). Still not 100%...BLAH!,Ride,,3962,32.39,,FALSE,Felt IA4,activities/393421856.fit.gz
347368166,"Jul 16, 2015, 3:40:36 PM",Transition run...need some advil for the sinuses,Run,,1998,6.51,,FALSE,,activities/393456210.fit.gz
347647616,"Jul 16, 2015, 9:46:24 PM",First swim in 2 weeks. Couple underwater laps for fun as cool down :),Swim,,2427,"1,897",,FALSE,,activities/393780417.fit.gz
348286312,"Jul 17, 2015, 9:51:01 PM",Lake Fairfax Lollipop MTB. Pushing roadies to limit on WOD,Ride,"
",5870,33.22,34,FALSE,Highball,activities/394524905.fit.gz
348639434,"Jul 18, 2015, 12:34:49 PM","Long course meter action. Hack, hack but not too shabby",Swim,,2769,"1,950",,FALSE,,activities/394932847.fit.gz
348946918,"Jul 18, 2015, 6:07:02 PM",Working on my iron man shuffle. That was hot!,Run,,9049,24.36,154,FALSE,,activities/395284789.fit.gz
349450662,"Jul 19, 2015, 12:27:20 PM",1 loop Ironman Maryland course. Not feeling it so bailed on 2nd,Ride,,8527,72.68,,FALSE,Felt IA4,activities/395868295.fit.gz
349483306,"Jul 19, 2015, 3:10:00 PM",Quick transition run with Mike and Nick,Run,,875,3.23,,FALSE,,activities/395905321.fit.gz
350824934,"Jul 21, 2015, 1:05:17 PM",Eazy Peazy Recovery Run,Run,,2847,5.86,,FALSE,,activities/397445226.fit.gz
351303746,"Jul 21, 2015, 11:30:00 PM",Masters Long Course: MS 3x(4×100 descend + 100 easy),Swim,,2700,"2,800",,FALSE,,
351697361,"Jul 22, 2015, 4:24:42 PM",Lunch ride to HP...eh...not good for IM training,Ride,,4021,28.59,22,FALSE,Felt IA4,activities/398387636.fit.gz
352352702,"Jul 20, 2015, 4:50:00 PM",Recovery Commute to work,Ride,,6600,49.89,,FALSE,,
352429163,"Jul 23, 2015, 4:02:14 PM",Negative Split run to Tri360. Spreading the love,Run,,3275,9.98,47,FALSE,,activities/399148738.fit.gz
352797281,"Jul 23, 2015, 11:30:00 PM",Long Course Masters beat down. Mainset 16x50m (8 on :50 + 8 on :45).  Ouch!,Swim,,2700,"2,700",,FALSE,,
353174162,"Jul 24, 2015, 3:59:44 PM",Didn't have it so easy ride to setup heavy weekend block,Ride,,8660,42.27,29,FALSE,Felt IA4,activities/399923995.fit.gz
353898469,"Jul 25, 2015, 3:44:18 PM",Dropped off in traffic and ran toward beach house. Good long run tactic,Run,,9843,26.56,143,FALSE,,activities/400680209.fit.gz
354043043,"Jul 25, 2015, 10:21:47 PM",Recovery Ocean Swim. Choppy but fun!,Swim,,1143,550,,FALSE,,activities/400831964.fit.gz
354469993,"Jul 26, 2015, 12:58:58 PM",Ride #1 of the day: wake-up shakeout...prime for later,Ride,,4612,32.34,22,FALSE,Felt IA4,activities/401280184.fit.gz
354929962,"Jul 26, 2015, 7:15:00 PM","Cape May ride #2 of the day: hot, windy, delirious. Hit discard instead of save...doh!",Ride,,12600,114.58,,FALSE,Felt IA4,
355906764,"Jul 28, 2015, 12:48:32 PM",Very easy ride to work.  Legs still tired,Ride,,2906,20.12,13,FALSE,Kestrel Legend,activities/402775437.fit.gz
356270415,"Jul 28, 2015, 11:32:24 PM",Commute home. Giving Melissa some run tips,Ride,,3177,20.09,12,FALSE,Kestrel Legend,activities/403153591.fit.gz
356932893,"Jul 29, 2015, 9:38:06 PM",Feel the water: 3x(400 build + 300 easy),Swim,,2054,"1,897",,FALSE,,activities/403844059.fit.gz
356933031,"Jul 29, 2015, 10:20:24 PM",Recovery run. Bumped into Sundquist. His hair is always perfect!,Run,,2346,6.44,32,FALSE,,activities/403844204.fit.gz
357657390,"Jul 30, 2015, 9:38:13 PM",Short efforts with light rest on trail,Ride,,3709,30.78,27,FALSE,Felt IA4,activities/404600125.fit.gz
357657451,"Jul 30, 2015, 10:58:28 PM",Negative split transition run,Run,,945,3.37,15,FALSE,,activities/404600228.fit.gz
358157613,"Jul 31, 2015, 4:35:48 PM",Run #1: short to open legs and meet Melissa for swim help,Run,,5609,3.28,12,FALSE,,activities/405123093.fit.gz
358313544,"Jul 31, 2015, 9:23:48 PM",Run #2: Ironman shuffle from work to home,Run,,7573,20.22,101,FALSE,,activities/405288862.fit.gz
359052993,"Aug 1, 2015, 9:05:20 PM",Mountain biking makes everything better,Ride,,5322,28.32,25,FALSE,Highball,activities/406071947.fit.gz
359115817,"Aug 1, 2015, 4:00:00 PM",Morning swim cut short by life,Swim,,1200,"1,006",,FALSE,,
359428442,"Aug 2, 2015, 11:14:42 AM",Choptank Swim before long ride,Swim,,1737,977,,FALSE,,activities/406468724.fit.gz
